,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
266,1162769,6368949,Hans En Sietske,Oud-Oost,52.35823,4.92035,Entire home/apt,295,4,10,1,325
267,1174506,6428213,Roel,De Pijp - Rivierenbuurt,52.350429999999996,4.90079,Entire home/apt,120,4,42,1,38
268,1182421,3136773,Myrthe,Oud-Noord,52.392590000000006,4.91565,Entire home/apt,110,4,1,1,13
269,1182656,6469558,Marc,Oud-Oost,52.3589,4.913069999999999,Entire home/apt,120,2,117,1,22
270,1187004,2687994,Michael,Zuid,52.352059999999994,4.85149,Entire home/apt,130,2,60,1,0
271,1195666,6534317,Willemijne,De Baarsjes - Oud-West,52.36501,4.87918,Entire home/apt,263,2,37,1,140
272,1196088,6536417,Wanka,Oud-Noord,52.38827,4.9461699999999995,Entire home/apt,88,2,320,1,156
273,1201952,6565457,Ekaterina,Oostelijk Havengebied - Indische Buurt,52.3639,4.9381699999999995,Entire home/apt,80,2,22,1,0
274,1223171,6673715,Valeria,De Baarsjes - Oud-West,52.367088,4.863511,Private room,90,2,385,1,336
275,1224695,6673713,Nynke,De Baarsjes - Oud-West,52.370059999999995,4.85853,Entire home/apt,150,2,68,1,47
276,1225622,6449836,Tamara,De Baarsjes - Oud-West,52.359359999999995,4.86001,Entire home/apt,160,5,49,1,65
277,1232048,5646154,Reinhart,Oud-Noord,52.38418,4.90779,Private room,73,2,413,2,273
278,1246242,6739095,Martine,Oud-Noord,52.392379999999996,4.92899,Entire home/apt,299,3,38,1,12
279,1250364,6338151,Dorien,De Pijp - Rivierenbuurt,52.35263,4.89093,Entire home/apt,260,3,47,1,45
280,1250716,6804135,Lucas,De Baarsjes - Oud-West,52.36647,4.851380000000001,Entire home/apt,180,5,27,1,0
281,1260229,6863370,Lilian,Centrum-West,52.383,4.89161,Entire home/apt,160,3,73,1,0
282,1262157,6873206,Marlous & Michiel,Zuid,52.357490000000006,4.87699,Entire home/apt,399,2,30,1,72
283,1267645,6900127,Tjalling,Centrum-Oost,52.366890000000005,4.91809,Entire home/apt,250,2,38,1,0
284,1271700,2826060,Barbara,De Baarsjes - Oud-West,52.360620000000004,4.86901,Entire home/apt,250,3,28,1,2
285,1272352,6925102,Marcel,Bos en Lommer,52.375370000000004,4.86019,Private room,108,3,316,1,220
286,1279735,2714856,Dicky,De Pijp - Rivierenbuurt,52.35787,4.89561,Entire home/apt,225,4,33,1,96
287,1283694,6983618,Irene,De Baarsjes - Oud-West,52.37108,4.86388,Entire home/apt,100,7,8,1,0
288,1291054,4615590,Marta,Noord-West,52.423970000000004,4.8886400000000005,Hotel room,69,3,317,3,347
289,1300625,6077182,Jan,De Pijp - Rivierenbuurt,52.354440000000004,4.896719999999999,Entire home/apt,225,7,5,1,28
290,1302771,7083037,Stephanie,De Baarsjes - Oud-West,52.3667,4.86635,Entire home/apt,350,2,40,1,19
291,1308382,7113252,Melle,De Baarsjes - Oud-West,52.36518,4.8665199999999995,Entire home/apt,155,2,3,1,263
292,1311373,7126883,Richard,De Baarsjes - Oud-West,52.37108,4.87389,Entire home/apt,500,4,32,1,1
293,1315392,5796250,Remco,Centrum-West,52.38123,4.88619,Entire home/apt,101,7,58,13,260
294,1316990,5796250,Remco,Centrum-West,52.38145,4.8849,Entire home/apt,175,7,108,13,43
295,1320353,5796250,Remco,Centrum-West,52.3815,4.8853800000000005,Entire home/apt,130,7,48,13,281
296,1320438,5796250,Remco,Centrum-West,52.3814,4.88553,Entire home/apt,120,7,36,13,294
297,1321735,5796250,Remco,Centrum-West,52.38295,4.88765,Entire home/apt,99,7,69,13,251
298,1323521,5720215,Julian,Westerpark,52.37639,4.87637,Entire home/apt,175,3,12,1,0
299,1328500,7209768,Samira,De Baarsjes - Oud-West,52.36871,4.87207,Entire home/apt,400,2,49,1,99
300,1331157,7218607,Job En Suzanne,IJburg - Zeeburgereiland,52.34861,5.00784,Entire home/apt,193,3,16,1,65
301,1338064,2968287,Christopher,Oostelijk Havengebied - Indische Buurt,52.35938,4.93618,Private room,64,5,40,1,0
302,1338633,7259166,Mirjam,Oud-Noord,52.393190000000004,4.9435,Private room,59,4,97,1,123
303,1350096,4905127,Toetsie,Oud-Oost,52.35719,4.921930000000001,Private room,140,1,124,3,247
304,1350246,4905127,Toetsie,Oud-Oost,52.35719,4.921930000000001,Private room,111,1,171,3,352
305,1354077,6701188,Nikita,Centrum-Oost,52.37141,4.90353,Entire home/apt,135,3,56,1,105
306,1355777,7358924,Saskia,De Baarsjes - Oud-West,52.36495,4.87367,Entire home/apt,175,2,84,1,12
307,1358042,7371529,Ton,Noord-Oost,52.3809,4.9652199999999995,Private room,75,2,465,1,339
308,1364013,7403304,Natascha,De Baarsjes - Oud-West,52.36055,4.8532,Entire home/apt,102,4,23,1,195
309,1364379,7405524,Jaap,Zuid,52.34008,4.85133,Entire home/apt,300,7,5,1,212
310,1366058,7220997,Anna&Marnix,Oud-Noord,52.38295,4.9152,Entire home/apt,159,3,58,1,0
311,1375612,3040748,Henk,Noord-Oost,52.39508,4.99186,Private room,77,2,130,10,247
312,1377662,3607736,Elmar,Bos en Lommer,52.37704,4.84606,Private room,74,3,38,2,0
313,1378074,7356368,Andrea,Centrum-Oost,52.36101,4.89042,Private room,165,2,57,1,110
314,1383369,7393137,F.U.E.,Westerpark,52.38069,4.86826,Entire home/apt,91,4,127,1,3
315,1394668,7538251,Joke,De Baarsjes - Oud-West,52.37154,4.852,Private room,76,2,179,1,0
316,1397317,7547999,Taco,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home/apt,234,3,34,1,186
317,1398007,7550463,Lisa,Westerpark,52.38919,4.88846,Entire home/apt,220,1,7,1,0
318,1402408,7570122,Remco,Centrum-Oost,52.37073,4.92496,Entire home/apt,108,2,93,1,20
319,1402541,7570689,Wilma,Centrum-Oost,52.36541,4.92481,Private room,71,2,546,1,242
320,1408035,2539835,Marie,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room,60,3,38,1,310
321,1416213,864883,Freyke,Slotervaart,52.363609999999994,4.84475,Entire home/apt,150,5,17,1,33
322,1427610,7677579,Aukje,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home/apt,100,3,4,1,0
323,1429701,1610324,Ayla & Jake,Centrum-West,52.385979999999996,4.89164,Private room,125,2,340,1,241
324,1432378,7681233,Jacqueline,De Baarsjes - Oud-West,52.362390000000005,4.862019999999999,Entire home/apt,150,2,31,1,0
325,1447217,7767867,Martijn & Betina,Bos en Lommer,52.37591,4.8479,Private room,58,4,246,1,301
326,1454784,6681879,Kalina,De Pijp - Rivierenbuurt,52.35229,4.89105,Entire home/apt,250,2,44,1,170
327,1468473,4355186,Nanne,Bos en Lommer,52.37563,4.850140000000001,Entire home/apt,115,5,132,1,8
328,1482038,7928859,Mark,Centrum-West,52.37938,4.89036,Private room,155,3,69,1,0
329,1482851,3877342,Nicole,Westerpark,52.37993,4.8683,Private room,139,1,78,3,247
330,1484957,7944104,Boudewijn,De Pijp - Rivierenbuurt,52.35102,4.890630000000001,Entire home/apt,285,1,64,1,44
331,1511360,8071702,Anne,De Baarsjes - Oud-West,52.3603,4.8669199999999995,Entire home/apt,150,2,75,1,148
332,1514368,3899684,City Apartments Amsterdam,Centrum-Oost,52.361286,4.893265,Private room,180,3,35,6,28
333,1517398,8101051,Carla,Westerpark,52.38459,4.88058,Entire home/apt,101,3,73,1,8
334,1523635,8129778,Joop,Centrum-West,52.37004,4.88501,Private room,95,3,249,2,308
335,1524993,8136794,Yvonne,Centrum-West,52.37638,4.8821699999999995,Entire home/apt,166,2,81,1,239
336,1525316,8138487,Marnix,Oostelijk Havengebied - Indische Buurt,52.37588,4.93924,Entire home/apt,175,2,108,1,72
337,1534317,3498674,Nadia,Geuzenveld - Slotermeer,52.383990000000004,4.8358300000000005,Private room,61,4,255,2,329
338,1558627,8296118,Arno,Zuid,52.3481,4.85904,Entire home/apt,285,2,26,1,0
339,1561264,8307907,Jp,Oostelijk Havengebied - Indische Buurt,52.36252,4.9496199999999995,Private room,75,1,141,1,263
340,1566348,8331415,Maarten,De Baarsjes - Oud-West,52.36992,4.85379,Entire home/apt,103,3,35,1,0
341,1570315,8129778,Joop,Centrum-West,52.37016,4.885,Private room,117,3,228,2,253
342,1580186,8405599,Johan,Centrum-West,52.3798,4.8872599999999995,Entire home/apt,264,2,123,1,0
343,1586071,8447951,Maartje,Bos en Lommer,52.3825,4.85645,Private room,86,4,44,1,19
344,1601408,8534655,Ella,De Pijp - Rivierenbuurt,52.3552,4.89161,Entire home/apt,251,4,231,1,195
345,1603630,8544609,Cido,Centrum-West,52.378859999999996,4.887230000000001,Entire home/apt,210,4,54,2,294
346,1603794,4173309,Niels,Centrum-West,52.376329999999996,4.89259,Entire home/apt,153,2,66,1,0
347,1605387,1125467,Rudolf,Oostelijk Havengebied - Indische Buurt,52.36333,4.93846,Entire home/apt,65,5,27,1,0
348,1620658,5004150,Katja,Oud-Oost,52.34933,4.91314,Entire home/apt,150,2,42,1,85
349,1630438,8664912,Janet,De Pijp - Rivierenbuurt,52.34292,4.89445,Private room,70,2,279,1,332
350,1630603,1899420,Rosie,Zuid,52.347359999999995,4.8754599999999995,Private room,63,1,406,2,5
351,1631878,8670477,C.,Zuid,52.36079,4.88298,Entire home/apt,475,4,65,1,18
352,1633234,527982,Iekeliene,De Baarsjes - Oud-West,52.36565718419734,4.877170150108375,Entire home/apt,51,2,58,1,50
353,1639387,6212243,Yvette,Oostelijk Havengebied - Indische Buurt,52.370740000000005,4.95286,Entire home/apt,115,2,3,1,0
354,1645011,8729867,Dafna,Centrum-Oost,52.36063,4.89241,Entire home/apt,397,3,48,1,2
355,1649932,7915637,Catta,Centrum-Oost,52.36307,4.89709,Entire home/apt,125,25,8,1,29
356,1657879,8787804,Christiaan,De Baarsjes - Oud-West,52.358109999999996,4.857069999999999,Entire home/apt,119,6,12,1,5
357,1658094,8788562,Elaine,De Baarsjes - Oud-West,52.36645,4.855630000000001,Entire home/apt,155,7,0,1,88
358,1662676,8692172,Sarah-Jane,Centrum-West,52.37976,4.88293,Entire home/apt,120,15,25,1,0
359,1677381,8873574,Jillis & Cristina,Centrum-West,52.3798,4.89058,Private room,102,2,389,2,93
360,1681041,8891143,Mies,Zuid,52.354659999999996,4.88464,Entire home/apt,200,7,16,1,1
361,1694534,8949817,Brian,De Pijp - Rivierenbuurt,52.34174,4.90396,Entire home/apt,220,3,62,1,188
362,1708244,8817734,Nienke,Noord-West,52.40793,4.90264,Private room,75,2,245,1,286
363,1708637,6673155,Ellen,De Pijp - Rivierenbuurt,52.354279999999996,4.90005,Private room,90,3,192,1,245
364,1713147,9035487,Sjouke,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire home/apt,299,4,22,1,33
365,1713474,7356864,Robert Justin,De Baarsjes - Oud-West,52.36262,4.86174,Private room,114,1,289,1,213
366,1723463,8329753,Tessa,Watergraafsmeer,52.35317,4.93806,Entire home/apt,200,5,22,1,280
367,1727103,9101670,Ilona,De Pijp - Rivierenbuurt,52.340070000000004,4.91193,Entire home/apt,175,3,11,1,0
368,1731246,9121131,Bastiaan,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire home/apt,337,3,40,1,5
369,1733772,9133729,Henk,Oud-Noord,52.38772,4.93933,Entire home/apt,180,3,95,1,53
370,1734564,9136787,Cornelie,Centrum-West,52.37318,4.88886,Entire home/apt,229,3,69,1,33
371,1734769,9137568,Edwin,Geuzenveld - Slotermeer,52.373459999999994,4.83449,Entire home/apt,245,4,49,1,148
372,1766570,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,302,7,2,9,308
373,1767048,9287447,Gert,De Baarsjes - Oud-West,52.37272,4.84985,Entire home/apt,180,2,73,1,0
374,1771760,2205770,Vibeke,Bos en Lommer,52.38278,4.85254,Private room,56,4,265,1,225
375,1783438,5680826,Marielle & Tobias,De Pijp - Rivierenbuurt,52.34336,4.90479,Private room,97,2,421,1,170
376,1786144,620111,Minou,Centrum-Oost,52.370870000000004,4.91014,Private room,130,1,91,1,16
377,1792271,4976553,Ivo,Westerpark,52.39051,4.87076,Entire home/apt,125,4,33,1,319
378,1793971,9412285,Ana,Oud-Noord,52.39285,4.92456,Entire home/apt,120,3,218,1,96
379,1796212,5730772,Ann And Peter,Slotervaart,52.35928,4.83608,Private room,100,2,304,1,279
380,1797364,9426449,Marloes & Gabriel,Slotervaart,52.358959999999996,4.81951,Private room,80,2,225,3,331
381,1798944,8691762,Mart,Centrum-West,52.38778,4.88848,Private room,50,2,226,1,314
382,1798945,9434039,Mark,Centrum-Oost,52.36416,4.89859,Entire home/apt,289,3,101,1,0
383,1812527,4416629,Sarah,Watergraafsmeer,52.34825,4.93682,Entire home/apt,150,2,14,1,0
384,1812581,1325697,Elizabeth,De Baarsjes - Oud-West,52.36679,4.86016,Entire home/apt,400,4,27,1,66
385,1814121,9502480,Roel,Osdorp,52.367090000000005,4.79332,Private room,93,1,807,1,340
386,1828391,9566467,Pien,Noord-West,52.40294,4.90568,Entire home/apt,200,3,22,1,0
387,1830345,3347747,Nick,Centrum-Oost,52.36192,4.88681,Entire home/apt,325,2,50,2,9
388,1835186,9595076,Andrea,Oostelijk Havengebied - Indische Buurt,52.364059999999995,4.93973,Private room,61,4,225,1,0
389,1838751,2067960,Stefania,Centrum-West,52.37595,4.87697,Entire home/apt,100,4,86,1,5
390,1845443,9641407,Joni,Westerpark,52.37381,4.87296,Entire home/apt,122,4,52,1,2
391,1848477,3509817,Aldo,De Pijp - Rivierenbuurt,52.356640000000006,4.8899,Entire home/apt,120,8,22,1,52
392,1849795,6813652,Annemarie,Centrum-West,52.37291,4.88124,Entire home/apt,126,3,39,1,0
393,1859255,9426449,Marloes & Gabriel,Slotervaart,52.358959999999996,4.81951,Private room,80,2,286,3,327
394,1863996,9720300,Bronte,Bos en Lommer,52.38324,4.85573,Entire home/apt,75,3,81,1,0
395,1886198,517541,Anna,Oud-Oost,52.359770000000005,4.9093599999999995,Entire home/apt,120,2,67,1,167
396,1892532,7134355,Michiel,Oud-Oost,52.36095,4.92986,Entire home/apt,170,1,31,2,0
397,1894386,4386675,Amsterdam,Oud-Noord,52.38277,4.9088,Entire home/apt,557,2,4,2,32
398,1894944,9846631,Jesse,De Pijp - Rivierenbuurt,52.35582,4.891719999999999,Entire home/apt,400,2,35,1,363
399,1901845,9426449,Marloes & Gabriel,Slotervaart,52.358959999999996,4.81951,Private room,150,2,41,3,317
400,1901877,9874890,Eduard,Centrum-West,52.371,4.88731,Private room,105,3,340,1,323
401,1911182,7679262,Marijke,Oostelijk Havengebied - Indische Buurt,52.36373,4.93306,Private room,67,1,315,1,166
402,1912704,9920818,Hans,Centrum-West,52.36991,4.887169999999999,Entire home/apt,135,3,6,1,216
403,1921050,9957140,Max,Centrum-West,52.372659999999996,4.89701,Private room,136,60,22,2,185
404,1924485,1672823,Ester,De Pijp - Rivierenbuurt,52.35593,4.89208,Private room,95,3,452,2,0
405,1926792,9981353,Mabel,De Pijp - Rivierenbuurt,52.3567,4.88983,Entire home/apt,200,2,40,1,29
406,1927634,9314105,Bauke And Annemiek,Oostelijk Havengebied - Indische Buurt,52.36807,4.93449,Entire home/apt,164,5,36,1,0
407,1928474,9988208,Erik,Noord-West,52.4069,4.901680000000001,Entire home/apt,130,4,12,1,236
408,1929777,9790923,Jantine,De Pijp - Rivierenbuurt,52.34383,4.89273,Entire home/apt,230,3,29,1,0
409,1937894,2395124,Emma,Centrum-West,52.37923,4.88388,Entire home/apt,175,2,41,2,0
410,1938510,3576012,Sheryl,Oostelijk Havengebied - Indische Buurt,52.36407,4.94169,Entire home/apt,279,3,88,1,248
411,1943465,10052583,Rob,De Baarsjes - Oud-West,52.36603,4.8689800000000005,Entire home/apt,149,3,36,1,0
412,1954182,9905351,Erik,De Baarsjes - Oud-West,52.36984,4.87213,Entire home/apt,150,14,10,1,158
413,1954308,9732994,Ellen,De Baarsjes - Oud-West,52.37484,4.8609599999999995,Entire home/apt,130,4,76,1,11
414,1957337,10117243,Bob,Oud-Oost,52.35818,4.91959,Entire home/apt,275,3,10,1,144
415,1964479,4651226,Maarten,Oud-Noord,52.38745,4.91972,Entire home/apt,350,2,2,1,169
416,1977828,7573668,Jurjen,Bos en Lommer,52.37567,4.85533,Entire home/apt,75,3,19,1,0
417,1983071,5988161,Vladimir,De Pijp - Rivierenbuurt,52.35096,4.8933599999999995,Entire home/apt,115,14,17,1,0
418,1994336,9447620,Stefanie,De Pijp - Rivierenbuurt,52.352540000000005,4.88886,Entire home/apt,195,1,26,1,47
419,2015074,7999104,Simon,De Pijp - Rivierenbuurt,52.35539,4.887580000000001,Entire home/apt,135,2,95,1,19
420,2018017,8993151,Dinos,Centrum-Oost,52.37125,4.90529,Private room,99,2,65,1,0
421,2023961,10400568,Miguel,Centrum-West,52.38232,4.88604,Entire home/apt,114,4,29,1,0
422,2047730,10497718,Jan En Andrea,Watergraafsmeer,52.34271,4.92485,Private room,75,3,38,1,0
423,2059096,9957140,Max,Centrum-West,52.372659999999996,4.89522,Private room,136,60,41,2,133
424,2065321,8493544,Elza,De Pijp - Rivierenbuurt,52.35042,4.8922,Entire home/apt,170,3,27,1,0
425,2070211,10585553,Joost,Zuid,52.349759999999996,4.849080000000001,Entire home/apt,200,2,143,1,0
426,2080040,8226123,Guido,Zuid,52.35327,4.84733,Entire home/apt,108,7,70,1,125
427,2080427,10628928,Nienke,Oud-Oost,52.3522,4.91484,Entire home/apt,102,7,19,1,0
428,2084758,10122091,Coen,De Pijp - Rivierenbuurt,52.35151,4.888809999999999,Entire home/apt,115,2,17,1,0
429,2088011,3476261,Gayle,Oud-Oost,52.36136,4.92817,Entire home/apt,99,2,23,1,0
430,2090727,10670531,Wouter,De Pijp - Rivierenbuurt,52.35155,4.89179,Entire home/apt,110,3,41,1,0
431,2091152,10670068,Nathalie,De Pijp - Rivierenbuurt,52.35194,4.90482,Private room,95,1,477,2,356
432,2097548,3188453,Mark,Noord-West,52.40325,4.9195400000000005,Entire home/apt,150,3,27,1,152
433,2109761,2597146,Mathilde,Slotervaart,52.35995,4.82465,Private room,60,2,238,2,258
434,2116479,10252558,Laura,Westerpark,52.37957,4.86845,Entire home/apt,125,3,55,1,64
435,2128742,1683449,Chiel,Bos en Lommer,52.37853,4.83933,Entire home/apt,143,3,11,1,0
436,2144304,10945068,Lodewijk & Esther,Zuid,52.35289,4.87731,Entire home/apt,466,3,20,1,7
437,2144308,10945099,Jeanine,Noord-West,52.41278,4.919169999999999,Entire home/apt,90,3,17,1,0
438,2148417,10965305,Roos,De Baarsjes - Oud-West,52.37429,4.86268,Entire home/apt,190,2,76,1,147
439,2174398,11091694,Mark,Westerpark,52.38995,4.8726,Entire home/apt,150,2,9,1,0
440,2174515,2395124,Emma,Centrum-West,52.37847,4.88475,Entire home/apt,175,2,70,2,0
441,2175600,6630741,Marie-Sophie,Zuid,52.354690000000005,4.85663,Entire home/apt,180,1,102,1,339
442,2207534,2941854,Rosa,Westerpark,52.38968,4.88799,Entire home/apt,125,5,31,1,0
443,2211896,11283885,Branka & Adam,De Pijp - Rivierenbuurt,52.35198,4.90531,Private room,52,2,165,1,12
444,2224538,11352364,Els,Centrum-Oost,52.36223,4.90851,Entire home/apt,800,7,7,1,71
445,2224903,11353909,Lot,Oud-Oost,52.356390000000005,4.91596,Entire home/apt,125,4,18,1,155
446,2235666,11413756,Laura & Christian,Oud-Noord,52.39333,4.9135800000000005,Entire home/apt,160,2,81,1,352
447,2235708,6861784,Geert,De Pijp - Rivierenbuurt,52.354420000000005,4.89877,Entire home/apt,179,4,59,1,0
448,2255109,11516083,R,Oostelijk Havengebied - Indische Buurt,52.371559999999995,4.9438,Entire home/apt,160,3,22,1,8
449,2272303,11601106,Sonja,De Pijp - Rivierenbuurt,52.354890000000005,4.897390000000001,Entire home/apt,329,2,62,1,363
450,2305578,3586043,Maxine,De Baarsjes - Oud-West,52.36806,4.86094,Private room,43,30,42,1,55
451,2345576,4659585,Valerie,Centrum-Oost,52.36452,4.90949,Entire home/apt,522,1,61,2,81
452,2353432,12018031,Marjolein & Ernst,Noord-Oost,52.39463,4.93347,Entire home/apt,150,7,7,1,0
453,2368869,7907666,Mijs,Centrum-West,52.38428,4.88636,Entire home/apt,250,3,33,1,37
454,2376883,12143208,Jan Carel,Centrum-West,52.38351,4.88368,Private room,177,3,5,1,186
455,2384332,12179373,Nathalie,Centrum-West,52.366929999999996,4.8852199999999995,Entire home/apt,300,3,27,1,0
456,2400486,5615186,Ana,Slotervaart,52.35646,4.83178,Entire home/apt,130,4,44,1,235
457,2429334,10015905,Michiel,Centrum-West,52.37853,4.89008,Private room,139,2,344,1,314
458,2434568,12443362,Iris,Zuid,52.35092,4.84941,Entire home/apt,214,2,37,1,13
459,2435572,12448020,Maria,Centrum-West,52.380775,4.888254,Private room,80,3,293,2,288
460,2459307,12574181,Gerard,Watergraafsmeer,52.35113,4.93215,Entire home/apt,114,3,32,1,0
461,2469007,12627558,Tom,De Baarsjes - Oud-West,52.369479999999996,4.86822,Entire home/apt,180,3,37,1,4
462,2471617,6331314,Karin & Douwe,Centrum-Oost,52.37369,4.90379,Entire home/apt,136,1,515,1,72
463,2474754,10428722,Yaap,Centrum-West,52.37914,4.88491,Entire home/apt,215,3,13,1,353
464,2476314,10886830,Maike,Oud-Oost,52.353629999999995,4.916440000000001,Entire home/apt,170,12,7,1,0
465,2477880,12348866,Jan-Tjalling,Centrum-West,52.3823,4.885759999999999,Private room,95,1,468,1,149
466,2478937,12679676,Thomas&Eyal,Centrum-West,52.37236,4.89688,Private room,99,2,538,1,52
467,2480621,12690109,Jacqueline,Centrum-West,52.376740000000005,4.89224,Private room,90,2,165,2,70
468,2497346,12784049,Ruud,Zuid,52.35772,4.88034,Private room,106,1,632,1,284
469,2502135,12805662,Kimberly,Bos en Lommer,52.375029999999995,4.83967,Entire home/apt,165,4,1,1,17
470,2514858,9396158,Rob & René,De Pijp - Rivierenbuurt,52.34965,4.89403,Private room,79,2,66,1,277
471,2518607,3071046,Cecile,De Pijp - Rivierenbuurt,52.34037,4.90324,Entire home/apt,109,2,72,1,0
472,2529643,12953966,Truus,Oostelijk Havengebied - Indische Buurt,52.37515,4.946269999999999,Private room,71,1,39,1,167
473,2534067,12978317,Annet,De Pijp - Rivierenbuurt,52.352309999999996,4.8909400000000005,Entire home/apt,188,2,31,1,0
474,2534166,12978768,Vincent,Bos en Lommer,52.38414,4.85433,Private room,60,3,193,1,284
475,2535685,2764651,Maurice & Dorien,Centrum-Oost,52.36254,4.8928,Private room,214,2,267,2,86
476,2551330,10863932,Marc,Slotervaart,52.3695,4.83711,Private room,100,2,108,1,18
477,2565947,13137149,Kari,Centrum-Oost,52.36717,4.89663,Entire home/apt,200,3,14,1,358
